Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,class,cluster,distance
1.0,15.0,2.0,9.0,145.0,0.0,4.0,1.0,1.0,0.0,3.0,1.0,20.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0,291.51420571272996
3.0,17.0,2.0,1.0,788.0,4.0,4.0,2.0,2.0,0.0,3.0,2.0,22.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0,351.69592739681207
3.0,2.0,4.0,3.0,160.0,4.0,2.0,0.0,3.0,0.0,1.0,1.0,8.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,276.79604066886
2.0,17.0,2.0,3.0,539.0,0.0,4.0,2.0,0.0,0.0,3.0,3.0,32.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0,103.97810736103088
3.0,17.0,2.0,3.0,564.0,2.0,4.0,3.0,2.0,0.0,2.0,3.0,13.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0,127.71473195758038
3.0,5.0,2.0,3.0,435.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,15.728695827732166
0.0,13.0,2.0,1.0,835.0,4.0,4.0,0.0,2.0,0.0,3.0,1.0,32.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0,398.9549626904803
3.0,8.0,4.0,3.0,176.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,260.8070867041817
3.0,17.0,3.0,0.0,48.0,4.0,4.0,3.0,3.0,0.0,3.0,2.0,35.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0,388.9369321658978
1.0,5.0,2.0,0.0,281.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,155.73922753335884
3.0,17.0,4.0,7.0,298.0,0.0,4.0,3.0,2.0,0.0,3.0,3.0,35.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0,139.87727641910772
0.0,14.0,4.0,3.0,696.0,0.0,4.0,0.0,1.0,0.0,3.0,1.0,5.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,259.84704711579934
3.0,8.0,4.0,4.0,103.0,4.0,4.0,3.0,2.0,0.0,3.0,2.0,16.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,333.4843693111619
1.0,8.0,2.0,0.0,832.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,395.8251934669204
0.0,23.0,2.0,0.0,871.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,5.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0,434.8543930096321
1.0,2.0,2.0,4.0,21.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,415.6746733272816
3.0,8.0,4.0,4.0,90.0,4.0,4.0,3.0,2.0,0.0,3.0,0.0,46.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0,347.8032799521216
1.0,26.0,1.0,1.0,873.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,36.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0,437.2667894319615
1.0,11.0,0.0,0.0,318.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,118.90566967691524
1.0,4.0,2.0,9.0,84.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,7.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,352.7057961082024
1.0,2.0,2.0,4.0,16.0,0.0,3.0,2.0,3.0,2.0,2.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,420.63910131720695
0.0,23.0,4.0,1.0,878.0,0.0,3.0,3.0,2.0,0.0,3.0,2.0,5.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0,441.8439431199804
0.0,29.0,2.0,5.0,561.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,35.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,127.04397750066346
0.0,29.0,2.0,0.0,670.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,27.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0,234.42143326764452
1.0,23.0,3.0,0.0,831.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,35.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,395.1903581109092
3.0,2.0,2.0,5.0,207.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,43.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,231.33378281744623
3.0,2.0,4.0,4.0,284.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,5.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0,153.26917187083168
0.0,13.0,2.0,4.0,210.0,0.0,2.0,3.0,3.0,0.0,2.0,0.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,226.6113118341384
3.0,8.0,2.0,0.0,125.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,8.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0,311.5884148213107
2.0,8.0,2.0,4.0,555.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,119.24474723005062
0.0,23.0,2.0,3.0,509.0,0.0,4.0,1.0,2.0,0.0,1.0,1.0,22.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0,73.55966326961325
0.0,4.0,4.0,0.0,52.0,0.0,4.0,3.0,2.0,0.0,3.0,0.0,28.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,384.75283138533314
3.0,13.0,4.0,3.0,654.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,16.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0,217.6201185959908
0.0,15.0,4.0,0.0,299.0,0.0,4.0,3.0,3.0,0.0,2.0,2.0,11.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0,137.59048266412597
0.0,23.0,2.0,1.0,857.0,4.0,4.0,2.0,2.0,0.0,3.0,3.0,28.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0,420.9053011484345
1.0,29.0,3.0,9.0,804.0,4.0,2.0,3.0,2.0,0.0,3.0,3.0,19.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0,367.9979136182739
3.0,17.0,3.0,9.0,455.0,2.0,2.0,3.0,2.0,0.0,1.0,2.0,25.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0,21.92324003983533
0.0,13.0,2.0,0.0,158.0,0.0,1.0,3.0,1.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0,278.69937232810264
1.0,17.0,2.0,4.0,738.0,4.0,4.0,1.0,1.0,0.0,3.0,2.0,23.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,301.72396520402333
2.0,11.0,2.0,4.0,444.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,13.018060767137651
0.0,8.0,0.0,0.0,122.0,0.0,2.0,3.0,2.0,0.0,3.0,2.0,29.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0,314.7789551850792
3.0,8.0,2.0,4.0,79.0,4.0,2.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,357.7398511496401
3.0,0.0,2.0,3.0,22.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,414.8155958801985
0.0,17.0,4.0,1.0,547.0,0.0,4.0,3.0,2.0,0.0,3.0,1.0,44.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0,114.25167528662251
3.0,17.0,4.0,4.0,492.0,0.0,4.0,3.0,3.0,1.0,2.0,0.0,27.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,56.93234826828495
0.0,23.0,2.0,3.0,745.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,10.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,308.80397850746874
3.0,15.0,3.0,1.0,552.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,115.8587779860742
3.0,13.0,2.0,6.0,362.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,75.46393122741073
3.0,17.0,1.0,9.0,286.0,0.0,3.0,3.0,2.0,0.0,3.0,2.0,31.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,151.35882156547044
3.0,13.0,2.0,3.0,607.0,0.0,4.0,3.0,2.0,0.0,3.0,1.0,28.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0,171.0699036272464
1.0,15.0,2.0,3.0,678.0,4.0,3.0,1.0,2.0,0.0,2.0,2.0,16.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,241.62116988269432
3.0,13.0,2.0,0.0,807.0,4.0,2.0,1.0,2.0,0.0,3.0,2.0,49.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0,372.1082621865869
3.0,17.0,2.0,0.0,174.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,9.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,262.56343974782396
0.0,5.0,2.0,4.0,218.0,0.0,3.0,2.0,2.0,0.0,3.0,0.0,40.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,219.92677616637235
0.0,8.0,2.0,4.0,47.0,0.0,4.0,3.0,2.0,0.0,3.0,0.0,38.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,390.0964740690693
3.0,17.0,4.0,1.0,683.0,4.0,3.0,2.0,2.0,0.0,3.0,1.0,24.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0,246.79340121375589
3.0,11.0,4.0,4.0,251.0,0.0,2.0,3.0,2.0,0.0,3.0,3.0,16.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0,185.46130088743064
0.0,13.0,1.0,0.0,243.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,13.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0,193.5020262870059
3.0,17.0,2.0,0.0,253.0,1.0,1.0,3.0,3.0,0.0,2.0,0.0,14.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,183.5078463328473
3.0,6.0,2.0,8.0,81.0,4.0,3.0,3.0,1.0,0.0,2.0,1.0,21.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,355.5760270387153
3.0,11.0,4.0,3.0,593.0,0.0,2.0,3.0,2.0,0.0,1.0,3.0,9.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0,156.79606431529496
0.0,11.0,2.0,0.0,673.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,10.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0,236.71347836869043
3.0,5.0,2.0,0.0,628.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,7.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0,192.05146236664095
3.0,17.0,4.0,1.0,765.0,3.0,2.0,3.0,2.0,0.0,1.0,0.0,8.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,328.7290999374346
3.0,13.0,3.0,9.0,409.0,0.0,2.0,3.0,3.0,0.0,1.0,2.0,9.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0,28.9542554991227
0.0,17.0,2.0,4.0,466.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,16.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0,30.002769499137457
3.0,19.0,4.0,3.0,709.0,3.0,1.0,3.0,2.0,0.0,1.0,0.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,272.6899728399467
3.0,6.0,2.0,3.0,414.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,25.83662894923924
3.0,11.0,2.0,3.0,417.0,2.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,24.7203600086623
0.0,13.0,2.0,4.0,457.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,8.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,22.313402492545205
3.0,8.0,4.0,3.0,591.0,0.0,4.0,1.0,2.0,0.0,3.0,1.0,23.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,154.8905523491118
3.0,23.0,2.0,9.0,829.0,4.0,4.0,2.0,2.0,0.0,1.0,1.0,18.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,392.7715150406846
0.0,8.0,2.0,3.0,30.0,0.0,4.0,3.0,1.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,406.6053480853894
3.0,23.0,3.0,3.0,839.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,21.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0,402.7453300262518
2.0,2.0,4.0,0.0,208.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,27.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0,229.0302759089483
0.0,17.0,4.0,9.0,226.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,7.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0,210.729169045108
3.0,11.0,2.0,5.0,76.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,360.6121069431262
0.0,8.0,2.0,3.0,630.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,10.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,193.78009628250655
1.0,7.0,4.0,0.0,201.0,3.0,2.0,3.0,1.0,0.0,3.0,2.0,21.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,235.60197322497464
3.0,23.0,2.0,4.0,632.0,0.0,4.0,3.0,2.0,0.0,1.0,2.0,9.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,195.96337150021284
0.0,5.0,2.0,0.0,239.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,8.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0,197.8091336763387
3.0,21.0,4.0,4.0,805.0,4.0,3.0,1.0,2.0,0.0,2.0,1.0,17.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,368.6895418561549
3.0,17.0,2.0,1.0,844.0,0.0,3.0,2.0,2.0,0.0,2.0,2.0,19.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0,407.6319947093058
3.0,17.0,2.0,1.0,872.0,4.0,2.0,1.0,0.0,0.0,3.0,3.0,29.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0,435.83379216449777
1.0,21.0,4.0,0.0,411.0,4.0,4.0,3.0,2.0,0.0,3.0,0.0,17.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,27.08567630859603
3.0,13.0,4.0,4.0,124.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,46.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,313.89194088446266
1.0,17.0,2.0,3.0,684.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,24.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0,247.7636328776368
0.0,8.0,2.0,7.0,66.0,0.0,1.0,3.0,1.0,0.0,3.0,1.0,34.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,370.92673112641506
1.0,17.0,4.0,9.0,530.0,4.0,3.0,3.0,2.0,0.0,2.0,3.0,15.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0,93.9224540035898
3.0,23.0,4.0,0.0,802.0,0.0,4.0,3.0,2.0,0.0,3.0,2.0,15.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0,365.7475792843765
0.0,19.0,4.0,9.0,467.0,0.0,4.0,3.0,2.0,0.0,3.0,2.0,24.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0,32.955604170012585
3.0,11.0,4.0,4.0,328.0,0.0,4.0,3.0,2.0,0.0,3.0,2.0,27.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0,109.06682163844248
0.0,8.0,4.0,0.0,410.0,0.0,2.0,3.0,2.0,0.0,3.0,1.0,19.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,27.61948767421424
1.0,23.0,4.0,1.0,763.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,15.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0,326.74816389202147
3.0,13.0,4.0,4.0,142.0,4.0,2.0,3.0,2.0,0.0,2.0,1.0,10.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0,294.4939961181266
3.0,23.0,3.0,1.0,866.0,4.0,3.0,2.0,2.0,0.0,1.0,2.0,12.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0,429.7368994120736
0.0,15.0,2.0,4.0,491.0,0.0,1.0,3.0,1.0,0.0,3.0,1.0,9.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0,55.146931766765455
3.0,8.0,4.0,3.0,296.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,16.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0,140.55583323167951
3.0,11.0,2.0,3.0,412.0,4.0,3.0,0.0,1.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,25.092961853326607
0.0,13.0,2.0,3.0,689.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,23.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,252.7077611530137
0.0,12.0,4.0,0.0,495.0,0.0,4.0,1.0,2.0,2.0,3.0,1.0,24.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0,59.435461512737064
3.0,14.0,4.0,0.0,613.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,25.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0,176.92373426738672
3.0,23.0,4.0,1.0,886.0,4.0,4.0,1.0,2.0,0.0,3.0,3.0,23.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,449.77918171550493
3.0,11.0,2.0,4.0,227.0,4.0,2.0,3.0,3.0,0.0,1.0,0.0,21.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0,209.53152396379107
3.0,17.0,2.0,4.0,182.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,17.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0,254.4645927925069
0.0,8.0,2.0,4.0,127.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0,309.83287812806975
0.0,15.0,2.0,0.0,652.0,4.0,3.0,1.0,2.0,1.0,1.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,215.93787679695671
1.0,23.0,2.0,7.0,648.0,4.0,2.0,1.0,3.0,0.0,1.0,2.0,8.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,212.013076559053
3.0,11.0,3.0,1.0,631.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,27.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,194.97010197234945
1.0,5.0,2.0,0.0,583.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,14.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,146.94753552208533
3.0,23.0,3.0,4.0,705.0,0.0,2.0,3.0,1.0,0.0,3.0,0.0,15.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,268.77635109606484
1.0,17.0,4.0,3.0,724.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,287.8029526333147
1.0,21.0,2.0,4.0,551.0,4.0,4.0,1.0,1.0,0.0,3.0,2.0,6.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,115.3288213926341
3.0,7.0,2.0,9.0,404.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,34.4992266078326
0.0,17.0,1.0,9.0,579.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,12.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0,142.83297789093766
3.0,6.0,2.0,1.0,534.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,13.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0,98.00266487360804
0.0,17.0,2.0,3.0,452.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,16.684608356918993
0.0,17.0,2.0,3.0,594.0,0.0,4.0,3.0,2.0,0.0,1.0,1.0,20.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0,157.72257453821643
3.0,13.0,4.0,3.0,324.0,0.0,2.0,3.0,1.0,0.0,1.0,3.0,9.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,112.66530304935492
0.0,5.0,2.0,4.0,219.0,0.0,1.0,2.0,1.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,217.9774113284816
1.0,8.0,2.0,0.0,376.0,0.0,3.0,2.0,2.0,0.0,3.0,1.0,11.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0,60.99610709096476
0.0,8.0,1.0,0.0,42.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,27.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0,394.63845172957
0.0,13.0,4.0,3.0,115.0,0.0,1.0,3.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,321.726279937418
0.0,29.0,2.0,1.0,884.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,20.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0,447.9021687403812
3.0,21.0,2.0,4.0,337.0,4.0,4.0,3.0,2.0,0.0,3.0,2.0,39.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,102.43516068946468
0.0,8.0,3.0,0.0,209.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,24.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,227.66899555178017
0.0,17.0,2.0,3.0,313.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,123.9883112028306
1.0,5.0,2.0,4.0,306.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0,131.34483252012953
3.0,5.0,4.0,0.0,162.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,11.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,274.62379326065746
3.0,8.0,4.0,4.0,18.0,2.0,4.0,3.0,2.0,0.0,3.0,1.0,23.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0,418.5218680741056
0.0,8.0,2.0,4.0,260.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,176.9285784101815
1.0,21.0,3.0,4.0,350.0,1.0,1.0,3.0,2.0,0.0,2.0,3.0,11.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0,86.92324707102294
2.0,5.0,2.0,4.0,54.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,382.57396243565
1.0,2.0,2.0,4.0,385.0,0.0,1.0,3.0,3.0,0.0,2.0,2.0,11.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0,52.99584226606522
1.0,31.0,2.0,7.0,785.0,0.0,2.0,3.0,2.0,0.0,3.0,3.0,23.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0,349.13546973688
3.0,17.0,4.0,1.0,809.0,4.0,2.0,1.0,2.0,0.0,3.0,1.0,27.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0,372.805975679749
3.0,8.0,2.0,0.0,620.0,4.0,1.0,1.0,2.0,0.0,2.0,1.0,26.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0,184.0294369319116
3.0,6.0,2.0,0.0,280.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,12.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,156.70038228145606
3.0,17.0,2.0,3.0,89.0,4.0,3.0,3.0,2.0,0.0,1.0,2.0,12.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,347.46971501643185
3.0,0.0,4.0,0.0,248.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,23.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0,189.10038583422465
0.0,11.0,2.0,3.0,332.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,27.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,105.10835123546296
1.0,29.0,0.0,0.0,858.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,11.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,421.9384226381604
0.0,17.0,1.0,3.0,595.0,2.0,1.0,3.0,2.0,0.0,3.0,3.0,11.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0,158.75529777640278
3.0,8.0,2.0,0.0,535.0,4.0,0.0,3.0,2.0,0.0,3.0,3.0,19.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0,98.9702219570516
3.0,13.0,2.0,3.0,273.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,24.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,163.65810666737323
3.0,17.0,2.0,4.0,638.0,1.0,4.0,1.0,2.0,0.0,3.0,2.0,12.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0,201.6812697198144
0.0,23.0,3.0,9.0,405.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,5.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0,35.16944633654185
