Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,target,cluster,distance
2.0,0.685,0.51,0.18,1.4545,0.6315,0.3105,0.3725,9,0,1.14108019400155
2.0,0.7,0.6,0.23,2.003,0.8105,0.4045,0.5755,10,0,1.126850735640387
2.0,0.72,0.6,0.235,2.2385,0.984,0.411,0.621,12,0,2.428174776064732
2.0,0.52,0.395,0.125,0.5815,0.2565,0.1265,0.17,10,0,0.504601678604905
2.0,0.585,0.465,0.15,0.98,0.4315,0.2545,0.247,9,0,1.0237314826126518
2.0,0.585,0.455,0.155,1.133,0.5515,0.223,0.305,12,0,1.9844569478742768
2.0,0.61,0.49,0.16,1.146,0.597,0.246,0.265,8,0,2.03218456217412
2.0,0.61,0.475,0.15,1.142,0.62,0.237,0.245,9,0,1.0450752006190511
2.0,0.615,0.53,0.17,1.12,0.5775,0.2095,0.286,9,0,1.0386941586296403
2.0,0.625,0.505,0.175,1.131,0.5425,0.2265,0.323,8,0,2.028963874360363
2.0,0.625,0.48,0.175,1.065,0.4865,0.259,0.285,10,0,0.0932589843192726
2.0,0.635,0.48,0.145,1.181,0.665,0.229,0.225,10,0,0.2853743305284426
2.0,0.66,0.505,0.19,1.4385,0.6775,0.285,0.178,11,0,1.1019215266728528
2.0,0.66,0.485,0.155,1.2275,0.61,0.274,0.3,8,0,2.04185673807467
2.0,0.66,0.515,0.155,1.4415,0.7055,0.3555,0.335,10,0,0.5281668177799044
2.0,0.72,0.545,0.195,1.7475,0.8215,0.383,0.4705,11,0,1.3128374960905562
2.0,0.51,0.405,0.125,0.6925,0.327,0.155,0.1805,7,0,3.045170413516913
2.0,0.59,0.45,0.16,0.998,0.445,0.214,0.301,9,0,1.0222399898273764
2.0,0.6,0.46,0.155,0.6655,0.285,0.149,0.269,11,0,1.0540714976246812
2.0,0.62,0.485,0.145,1.003,0.4655,0.2195,0.28,11,0,0.9796054090355396
2.0,0.625,0.495,0.155,1.025,0.46,0.1945,0.34,9,0,1.0257135612963717
2.0,0.625,0.495,0.175,1.2935,0.5805,0.317,0.355,9,0,1.0759376708239543
2.0,0.625,0.5,0.175,1.0565,0.4615,0.258,0.305,10,0,0.0927149839493459
2.0,0.645,0.51,0.165,1.403,0.5755,0.2515,0.4545,11,0,1.0780373328459854
2.0,0.515,0.39,0.12,0.6125,0.302,0.1365,0.1415,8,0,2.075465427832364
2.0,0.62,0.465,0.145,0.911,0.375,0.2145,0.278,10,0,0.135967019020483
2.0,0.63,0.49,0.15,1.1955,0.5845,0.257,0.3,9,0,1.049004641708886
2.0,0.545,0.45,0.15,0.7805,0.3795,0.1625,0.216,8,0,2.038735651241958
2.0,0.55,0.43,0.18,0.8265,0.4405,0.159,0.225,10,0,0.2118937860518548
2.0,0.55,0.385,0.13,0.7275,0.343,0.1625,0.19,8,0,2.049305773596246
2.0,0.56,0.45,0.145,0.9355,0.425,0.1645,0.2725,11,0,0.9836612344887256
2.0,0.57,0.445,0.16,1.0145,0.516,0.164,0.3,10,0,0.093274772224336
2.0,0.585,0.51,0.16,1.218,0.639,0.241,0.3,11,0,1.0187352217974723
2.0,0.59,0.45,0.155,0.874,0.369,0.2135,0.24,8,0,2.0287775445877423
2.0,0.6,0.47,0.13,1.0105,0.423,0.219,0.298,9,0,1.0229742938712427
2.0,0.61,0.365,0.155,1.0765,0.488,0.249,0.27,9,0,1.02919941971256
2.0,0.615,0.475,0.205,1.337,0.5995,0.2815,0.37,11,0,1.048333655626536
2.0,0.625,0.5,0.18,1.3705,0.645,0.303,0.3705,12,0,2.024165708982038
2.0,0.63,0.485,0.18,1.2435,0.5175,0.308,0.37,11,0,1.016439984525788
2.0,0.63,0.53,0.175,1.4135,0.667,0.2945,0.3555,13,0,3.0158570856758877
2.0,0.635,0.5,0.18,1.2915,0.594,0.2695,0.37,9,0,1.075923718054305
2.0,0.67,0.525,0.18,1.4915,0.728,0.343,0.381,9,0,1.1778761639266286
2.0,0.68,0.545,0.185,1.672,0.7075,0.364,0.48,11,0,1.238826027390137
2.0,0.7,0.545,0.215,1.9125,0.8825,0.4385,0.506,10,0,1.0573866986183302
2.0,0.48,0.365,0.13,0.5305,0.2405,0.127,0.139,8,0,2.100861872747691
2.0,0.51,0.41,0.155,1.2825,0.569,0.291,0.3795,9,0,1.0731791222268616
2.0,0.625,0.48,0.16,1.2415,0.6575,0.2625,0.2785,9,0,1.069174410182928
2.0,0.65,0.525,0.185,1.3455,0.586,0.278,0.3865,9,0,1.09430175925455
2.0,0.35,0.265,0.09,0.197,0.073,0.0365,0.077,7,0,3.179748798094792
2.0,0.55,0.42,0.145,0.7385,0.321,0.1485,0.252,11,0,1.0284660709490074
2.0,0.555,0.435,0.145,0.9205,0.404,0.2275,0.255,8,0,2.024978899395175
2.0,0.58,0.45,0.14,0.824,0.3465,0.1765,0.263,10,0,0.2234144650125789
2.0,0.585,0.45,0.15,0.997,0.4055,0.283,0.251,11,0,0.9817047480593172
2.0,0.63,0.505,0.155,1.105,0.492,0.226,0.325,11,0,0.9867659334764092
2.0,0.63,0.49,0.155,1.229,0.535,0.29,0.335,11,0,1.0106379572759834
2.0,0.655,0.525,0.18,1.402,0.624,0.2935,0.365,13,0,3.0122335345623
2.0,0.67,0.535,0.19,1.669,0.7465,0.2935,0.508,11,0,1.2433666637525824
2.0,0.695,0.53,0.21,1.51,0.664,0.4095,0.385,10,0,0.5998428896435761
2.0,0.695,0.55,0.195,1.6645,0.727,0.36,0.445,11,0,1.235465535575269
2.0,0.475,0.37,0.11,0.4895,0.2185,0.107,0.146,8,0,2.1138705997265634
2.0,0.475,0.36,0.14,0.5135,0.241,0.1045,0.155,8,0,2.105266874501932
2.0,0.385,0.255,0.1,0.3175,0.137,0.068,0.092,8,0,2.19356372479789
2.0,0.5,0.38,0.125,0.577,0.269,0.1265,0.1535,9,0,1.1429540781490504
2.0,0.52,0.385,0.165,0.791,0.375,0.18,0.1815,10,0,0.2761303524488883
2.0,0.55,0.43,0.13,0.8395,0.3155,0.1955,0.2405,10,0,0.2317749481648336
2.0,0.56,0.43,0.155,0.8675,0.4,0.172,0.229,8,0,2.0293329230518062
2.0,0.59,0.44,0.135,0.966,0.439,0.2145,0.2605,10,0,0.0637167108447376
2.0,0.6,0.475,0.205,1.176,0.5255,0.2875,0.308,9,0,1.0413411253515952
2.0,0.71,0.555,0.195,1.9485,0.9455,0.3765,0.495,12,0,2.2649150286923247
0.0,0.53,0.42,0.135,0.677,0.2565,0.1415,0.21,9,1,1.3476848433206223
0.0,0.545,0.425,0.125,0.768,0.294,0.1495,0.26,16,1,5.742173233617501
0.0,0.525,0.38,0.14,0.6065,0.194,0.1475,0.21,14,1,3.771259491051242
0.0,0.535,0.405,0.145,0.6845,0.2725,0.171,0.205,10,1,0.5137755395202944
0.0,0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185,10,1,0.7479519883036263
0.0,0.44,0.34,0.1,0.451,0.188,0.087,0.13,10,1,0.7756845112672716
0.0,0.565,0.44,0.155,0.9395,0.4275,0.214,0.27,12,1,1.736232737560219
0.0,0.55,0.415,0.135,0.7635,0.318,0.21,0.2,9,1,1.3149818562717972
0.0,0.615,0.48,0.165,1.1615,0.513,0.301,0.305,10,1,0.3028159777306431
0.0,0.56,0.44,0.14,0.9285,0.3825,0.188,0.3,11,1,0.748947571416633
0.0,0.58,0.45,0.185,0.9955,0.3945,0.272,0.285,11,1,0.7385324758715139
0.0,0.68,0.56,0.165,1.639,0.6055,0.2805,0.46,15,1,4.774391471236648
0.0,0.705,0.55,0.2,1.7095,0.633,0.4115,0.49,13,1,2.8301601276241093
0.0,0.54,0.475,0.155,1.217,0.5305,0.3075,0.34,16,1,5.734944780849235
0.0,0.45,0.355,0.105,0.5225,0.237,0.1165,0.145,8,1,2.3560235104559046
0.0,0.575,0.445,0.135,0.883,0.381,0.2035,0.26,11,1,0.7579150474934973
0.0,0.45,0.335,0.105,0.425,0.1865,0.091,0.115,9,1,1.4743453482101916
0.0,0.55,0.425,0.135,0.8515,0.362,0.196,0.27,14,1,3.739027465600187
0.0,0.46,0.375,0.12,0.4605,0.1775,0.11,0.15,7,1,3.3437058139443225
0.0,0.525,0.425,0.16,0.8355,0.3545,0.2135,0.245,9,1,1.2951436054891243
0.0,0.47,0.36,0.12,0.4775,0.2105,0.1055,0.15,10,1,0.7299411237893696
0.0,0.5,0.4,0.14,0.6615,0.2565,0.1755,0.22,8,1,2.316166896957242
0.0,0.505,0.4,0.125,0.583,0.246,0.13,0.175,7,1,3.3152173521205124
0.0,0.53,0.41,0.13,0.6965,0.302,0.1935,0.2,10,1,0.4941069229658855
0.0,0.565,0.44,0.16,0.915,0.354,0.1935,0.32,12,1,1.7412852819676643
0.0,0.595,0.495,0.185,1.285,0.416,0.224,0.485,13,1,2.7481767236075623
0.0,0.475,0.39,0.12,0.5305,0.2135,0.1155,0.17,10,1,0.6771947167536433
0.0,0.4,0.32,0.11,0.353,0.1405,0.0985,0.1,8,1,2.420228768136075
0.0,0.605,0.45,0.195,1.098,0.481,0.2895,0.315,13,1,2.732747000187524
0.0,0.6,0.475,0.15,1.0075,0.4425,0.221,0.28,15,1,4.731800934047869
0.0,0.6,0.47,0.15,0.922,0.363,0.194,0.305,10,1,0.3186802948327871
0.0,0.555,0.425,0.14,0.788,0.282,0.1595,0.285,11,1,0.8043606192201823
0.0,0.615,0.475,0.17,1.1025,0.4695,0.2355,0.345,14,1,3.732170540399802
0.0,0.575,0.445,0.14,0.941,0.3845,0.252,0.285,9,1,1.2764685004785996
0.0,0.52,0.425,0.165,0.9885,0.396,0.225,0.32,16,1,5.732738702783124
0.0,0.57,0.465,0.18,1.295,0.339,0.2225,0.44,12,1,1.7582333617079868
0.0,0.46,0.355,0.13,0.517,0.2205,0.114,0.165,9,1,1.4203681972941973
0.0,0.575,0.45,0.16,0.9775,0.3135,0.231,0.33,12,1,1.7398191359763646
0.0,0.625,0.495,0.165,1.262,0.507,0.318,0.39,10,1,0.3673056447310938
0.0,0.475,0.375,0.125,0.5785,0.2775,0.085,0.155,10,1,0.6302560907408689
0.0,0.52,0.41,0.155,0.727,0.291,0.1835,0.235,12,1,1.7743320179700868
0.0,0.545,0.43,0.165,0.802,0.2935,0.183,0.28,11,1,0.7956286336461662
0.0,0.5,0.4,0.125,0.6675,0.261,0.1315,0.22,10,1,0.5401506577479409
0.0,0.51,0.39,0.135,0.6335,0.231,0.179,0.2,9,1,1.365430116011486
0.0,0.435,0.395,0.105,0.3635,0.136,0.098,0.13,9,1,1.5069510310914254
0.0,0.545,0.41,0.125,0.6935,0.2975,0.146,0.21,11,1,0.8448441996557404
0.0,0.53,0.415,0.115,0.5915,0.233,0.1585,0.18,11,1,0.9105629265628732
0.0,0.49,0.375,0.135,0.6125,0.2555,0.102,0.22,11,1,0.9024529715899676
0.0,0.56,0.43,0.15,0.8825,0.3465,0.172,0.31,9,1,1.287679246846186
0.0,0.47,0.365,0.105,0.4205,0.163,0.1035,0.14,9,1,1.4727936667331394
0.0,0.515,0.425,0.14,0.766,0.304,0.1725,0.255,14,1,3.7475920556283566
0.0,0.44,0.35,0.125,0.4035,0.175,0.063,0.129,9,1,1.4863416651874175
0.0,0.325,0.26,0.09,0.1915,0.085,0.036,0.062,7,1,3.432234568392074
0.0,0.425,0.33,0.115,0.406,0.1635,0.081,0.1355,8,1,2.3983365061222464
0.0,0.305,0.23,0.08,0.156,0.0675,0.0345,0.048,7,1,3.44804087353855
0.0,0.405,0.325,0.11,0.3555,0.151,0.063,0.117,9,1,1.5203601351663698
0.0,0.565,0.445,0.155,0.826,0.341,0.2055,0.2475,10,1,0.3785689255841353
0.0,0.55,0.45,0.145,0.741,0.295,0.1435,0.2665,10,1,0.4577480270576818
0.0,0.49,0.38,0.125,0.549,0.245,0.1075,0.174,10,1,0.6510626226062265
0.0,0.605,0.5,0.185,1.1185,0.469,0.2585,0.335,9,1,1.2719488203079954
0.0,0.635,0.515,0.19,1.3715,0.5065,0.305,0.45,10,1,0.4565048942145187
0.0,0.605,0.485,0.16,1.0565,0.37,0.2355,0.355,10,1,0.2908344235829467
0.0,0.565,0.45,0.135,0.9885,0.387,0.1495,0.31,12,1,1.7367778848413356
0.0,0.575,0.46,0.19,0.994,0.392,0.2425,0.34,13,1,2.7335222370310595
0.0,0.58,0.455,0.17,0.9075,0.374,0.2135,0.285,13,1,2.736958830921206
0.0,0.575,0.46,0.165,1.124,0.2985,0.1785,0.44,13,1,2.7414193203179478
0.0,0.605,0.485,0.16,1.222,0.53,0.2575,0.28,13,1,2.7377047871333366
0.0,0.68,0.515,0.175,1.6185,0.5125,0.409,0.62,12,1,1.8609868102664644
0.0,0.53,0.395,0.145,0.775,0.308,0.169,0.255,7,1,3.2862705987651943
0.0,0.52,0.405,0.115,0.776,0.32,0.1845,0.22,8,1,2.2940120372246517
0.0,0.56,0.45,0.16,1.0235,0.429,0.268,0.3,10,1,0.2758776572736484
0.0,0.62,0.475,0.175,1.0165,0.4355,0.214,0.325,10,1,0.2774956252288514
0.0,0.645,0.51,0.2,1.5675,0.621,0.367,0.46,12,1,1.8267195661816893
0.0,0.63,0.48,0.15,1.0525,0.392,0.336,0.285,12,1,1.736442633394006
0.0,0.63,0.5,0.185,1.383,0.54,0.3315,0.38,10,1,0.4537700775380858
0.0,0.63,0.48,0.16,1.199,0.5265,0.335,0.315,11,1,0.7565503284272458
0.0,0.585,0.46,0.17,0.9325,0.365,0.271,0.29,9,1,1.2787062573276848
0.0,0.51,0.4,0.14,0.8145,0.459,0.1965,0.195,10,1,0.3900951037536918
0.0,0.505,0.41,0.15,0.644,0.285,0.145,0.21,11,1,0.8720094391391496
0.0,0.45,0.345,0.12,0.4165,0.1655,0.095,0.135,9,1,1.4780418899899712
0.0,0.5,0.4,0.145,0.63,0.234,0.1465,0.23,12,1,1.803937030281291
0.0,0.53,0.435,0.17,0.8155,0.2985,0.155,0.275,13,1,2.748753372659781
0.0,0.44,0.34,0.14,0.482,0.186,0.1085,0.16,9,1,1.444055935459765
0.0,0.525,0.415,0.17,0.8325,0.2755,0.1685,0.31,13,1,2.7487118692546337
0.0,0.49,0.365,0.145,0.6345,0.1995,0.1625,0.22,10,1,0.5897304654638359
0.0,0.415,0.325,0.105,0.38,0.1595,0.0785,0.12,12,1,1.9109990047941336
0.0,0.485,0.395,0.16,0.66,0.2475,0.128,0.235,14,1,3.76239296608578
0.0,0.415,0.305,0.13,0.32,0.1305,0.0755,0.105,8,1,2.4318384582262675
0.0,0.445,0.325,0.125,0.455,0.1785,0.1125,0.14,9,1,1.4591965703590446
0.0,0.47,0.35,0.145,0.5175,0.187,0.1235,0.18,11,1,0.9756445329847078
0.0,0.49,0.375,0.15,0.5755,0.22,0.144,0.19,9,1,1.3908479466365522
0.0,0.445,0.355,0.15,0.485,0.181,0.125,0.155,11,1,1.0013673623430162
0.0,0.5,0.37,0.135,0.45,0.1715,0.1055,0.155,9,1,1.453671535645212
0.0,0.39,0.29,0.125,0.3055,0.121,0.082,0.09,7,1,3.390771933651633
0.0,0.58,0.465,0.165,1.1015,0.404,0.2095,0.35,11,1,0.7374744550829266
0.0,0.53,0.415,0.16,0.783,0.2935,0.158,0.245,15,1,4.743704302572005
0.0,0.595,0.455,0.155,1.0605,0.5135,0.2165,0.3,12,1,1.732342957774762
0.0,0.575,0.46,0.185,1.094,0.4485,0.217,0.345,15,1,4.731956244985204
0.0,0.635,0.505,0.17,1.415,0.605,0.297,0.365,15,1,4.748599212819263
0.0,0.59,0.475,0.16,1.1015,0.4775,0.2555,0.295,13,1,2.7319825801191997
0.0,0.54,0.475,0.155,0.928,0.394,0.194,0.26,11,1,0.7492008277574117
0.0,0.57,0.44,0.125,0.865,0.3675,0.1725,0.27,12,1,1.746221553581026
0.0,0.46,0.38,0.13,0.639,0.3,0.1525,0.16,11,1,0.8852216030317869
0.0,0.45,0.36,0.125,0.4995,0.2035,0.1,0.17,13,1,2.8108058736586314
0.0,0.66,0.53,0.185,1.3485,0.493,0.245,0.49,12,1,1.7698943490643972
0.0,0.515,0.425,0.135,0.712,0.2665,0.1605,0.25,11,1,0.839983804926678
0.0,0.535,0.415,0.185,0.8415,0.314,0.1585,0.3,15,1,4.739736013146322
0.0,0.455,0.355,0.12,0.4495,0.177,0.104,0.15,9,1,1.4581479066568832
0.0,0.535,0.415,0.17,0.879,0.295,0.1965,0.285,10,1,0.3707428950191989
0.0,0.495,0.4,0.155,0.6445,0.242,0.1325,0.205,17,1,6.749829405574414
0.0,0.535,0.435,0.16,0.8105,0.3155,0.1795,0.24,10,1,0.4039102937052973
0.0,0.565,0.505,0.21,1.2765,0.501,0.279,0.355,12,1,1.7489284724625864
0.0,0.405,0.305,0.095,0.3485,0.1455,0.0895,0.1,9,1,1.5265313824109843
0.0,0.54,0.435,0.175,0.892,0.322,0.174,0.335,13,1,2.7413357114754686
0.0,0.47,0.36,0.13,0.472,0.182,0.114,0.15,10,1,0.742645258056402
0.0,0.635,0.535,0.19,1.242,0.576,0.2475,0.39,14,1,3.740181010900284
0.0,0.58,0.455,0.155,0.8365,0.315,0.1385,0.32,18,1,7.73653369965538
0.0,0.4,0.325,0.12,0.3185,0.134,0.0565,0.095,8,1,2.43400460539137
0.0,0.565,0.45,0.195,1.0035,0.406,0.2505,0.285,15,1,4.73228042782394
0.0,0.62,0.51,0.205,1.3475,0.4775,0.2565,0.48,14,1,3.748121064127313
0.0,0.505,0.375,0.18,0.568,0.2325,0.1495,0.17,12,1,1.8236950546042567
0.0,0.46,0.425,0.155,0.746,0.3005,0.152,0.24,8,1,2.301232235986707
0.0,0.525,0.42,0.16,0.756,0.2745,0.173,0.275,9,1,1.3204489246564677
0.0,0.61,0.495,0.185,1.153,0.536,0.2905,0.245,8,1,2.273762394622864
0.0,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,18,1,7.7744820811301505
0.0,0.685,0.545,0.18,1.768,0.7495,0.392,0.485,16,1,5.789390179864429
0.0,0.59,0.465,0.15,0.997,0.392,0.246,0.34,12,1,1.7343315422111274
0.0,0.6,0.48,0.15,1.029,0.4085,0.2705,0.295,16,1,5.7318858436424245
0.0,0.62,0.5,0.175,1.186,0.4985,0.3015,0.35,12,1,1.7396265124222074
0.0,0.58,0.455,0.12,1.0735,0.479,0.2735,0.265,10,1,0.2772976814511669
0.0,0.69,0.56,0.215,1.719,0.68,0.299,0.47,17,1,6.771844325723615
0.0,0.65,0.545,0.165,1.566,0.6645,0.3455,0.415,16,1,5.760935574178599
0.0,0.66,0.565,0.195,1.7605,0.692,0.3265,0.5,16,1,5.785029771976309
0.0,0.7,0.575,0.17,1.31,0.5095,0.314,0.42,14,1,3.74669407326082
0.0,0.585,0.45,0.16,1.077,0.4995,0.2875,0.25,10,1,0.2815773179149268
0.0,0.61,0.495,0.185,1.1085,0.3705,0.3135,0.33,12,1,1.7373810802714622
0.0,0.455,0.37,0.105,0.4925,0.216,0.1245,0.135,9,1,1.432986608766513
0.0,0.47,0.375,0.125,0.5615,0.252,0.137,0.18,10,1,0.6367110917426846
0.0,0.5,0.395,0.14,0.7155,0.3165,0.176,0.24,10,1,0.4770393704424778
0.0,0.485,0.365,0.12,0.5885,0.27,0.131,0.175,9,1,1.382288990065532
0.0,0.435,0.325,0.11,0.4335,0.178,0.0985,0.155,7,1,3.3516215856513294
0.0,0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,10,1,0.4995636119714111
0.0,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,12,1,1.7495021996171487
0.0,0.58,0.46,0.12,0.9935,0.4625,0.2385,0.28,11,1,0.7352515744915974
0.0,0.605,0.495,0.17,1.2385,0.528,0.2465,0.39,14,1,3.737878462290346
0.0,0.62,0.47,0.14,1.0325,0.3605,0.224,0.36,15,1,4.733117171487969
0.0,0.63,0.5,0.155,1.005,0.367,0.199,0.36,16,1,5.733154771548435
0.0,0.67,0.54,0.165,1.5015,0.518,0.358,0.505,14,1,3.767880972277194
0.0,0.49,0.39,0.135,0.5785,0.2465,0.123,0.2,13,1,2.7876843678802885
0.0,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,18,1,7.731949051686518
0.0,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,18,1,7.732660255648853
0.0,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,18,1,7.732842349012936
0.0,0.41,0.325,0.105,0.3635,0.159,0.077,0.12,10,1,0.8667763961931387
0.0,0.56,0.455,0.19,0.714,0.283,0.129,0.275,9,1,1.3308102026386828
0.0,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18,1,7.736087381166354
0.0,0.675,0.535,0.16,1.41,0.592,0.3175,0.42,16,1,5.746912319370381
0.0,0.665,0.555,0.195,1.4385,0.581,0.354,0.36,17,1,6.745933874743502
0.0,0.565,0.49,0.155,0.9245,0.405,0.2195,0.255,11,1,0.7474705177675844
0.0,0.645,0.55,0.175,1.2915,0.57,0.3045,0.33,14,1,3.7428115771847135
0.0,0.64,0.54,0.175,1.221,0.51,0.259,0.39,15,1,4.736513331270614
0.0,0.525,0.41,0.135,0.7085,0.293,0.1525,0.235,11,1,0.8374051584708241
0.0,0.585,0.465,0.17,0.9915,0.3865,0.224,0.265,12,1,1.734617938338897
0.0,0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,12,1,1.7741967465951036
0.0,0.68,0.55,0.21,1.7445,0.5975,0.305,0.625,17,1,6.777659977165002
0.0,0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185,9,1,1.3113894988077537
0.0,0.515,0.405,0.12,0.646,0.2895,0.1405,0.177,10,1,0.5499810135892166
0.0,0.52,0.405,0.12,0.627,0.2645,0.1415,0.181,11,1,0.8880314120987772
0.0,0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765,10,1,0.4481003014502292
0.0,0.465,0.35,0.115,0.421,0.1565,0.091,0.1345,9,1,1.4768109092685588
0.0,0.585,0.465,0.14,0.908,0.381,0.1615,0.315,13,1,2.737659675294417
0.0,0.625,0.515,0.15,1.2415,0.5235,0.3065,0.36,15,1,4.736905148539082
0.0,0.57,0.455,0.165,1.0595,0.44,0.2195,0.285,14,1,3.731595522252002
0.0,0.655,0.51,0.155,1.2895,0.5345,0.2855,0.41,11,1,0.7856655840003375
0.0,0.625,0.5,0.15,0.953,0.3445,0.2235,0.305,15,1,4.734303557063118
0.0,0.64,0.52,0.175,1.248,0.4245,0.2595,0.48,12,1,1.7539997313648203
0.0,0.615,0.525,0.155,1.0385,0.427,0.2315,0.345,11,1,0.7372381078819933
0.0,0.58,0.44,0.18,0.854,0.3665,0.1635,0.245,12,1,1.7482051892371973
0.0,0.62,0.47,0.225,1.115,0.378,0.2145,0.36,15,1,4.7335800983072245
0.0,0.6,0.505,0.19,1.129,0.4385,0.256,0.36,13,1,2.733867593675583
0.0,0.625,0.485,0.19,1.1745,0.4385,0.2305,0.42,17,1,6.733842976890879
0.0,0.455,0.35,0.14,0.5185,0.221,0.1265,0.135,10,1,0.6974268385265199
0.0,0.49,0.38,0.145,0.6725,0.249,0.181,0.21,10,1,0.5389534644054935
0.0,0.275,0.195,0.07,0.08,0.031,0.0215,0.025,5,1,5.402787885568029
0.0,0.345,0.25,0.09,0.203,0.078,0.059,0.055,6,1,4.392234667502984
0.0,0.36,0.27,0.09,0.1885,0.0845,0.0385,0.055,5,1,5.370422698948639
0.0,0.57,0.445,0.155,0.733,0.282,0.159,0.235,14,1,3.7509708047231647
0.0,0.57,0.45,0.16,0.9715,0.3965,0.255,0.26,12,1,1.7353100752413684
0.0,0.46,0.355,0.13,0.458,0.192,0.1055,0.13,13,1,2.8218854535398608
0.0,0.435,0.335,0.11,0.38,0.1695,0.086,0.11,9,1,1.4997409921766365
0.0,0.375,0.29,0.115,0.2705,0.093,0.066,0.0885,10,1,0.985944646790058
0.0,0.5,0.375,0.14,0.604,0.242,0.1415,0.179,15,1,4.761957577364445
0.0,0.44,0.355,0.115,0.415,0.1585,0.0925,0.131,11,1,1.0580520714117303
0.0,0.38,0.29,0.105,0.257,0.099,0.051,0.085,10,1,0.99735117676411
0.0,0.565,0.45,0.16,0.795,0.3605,0.1555,0.23,12,1,1.7570667444737404
0.0,0.66,0.5,0.165,1.1905,0.4585,0.298,0.37,12,1,1.7412945037734473
0.0,0.66,0.53,0.17,1.326,0.519,0.2625,0.44,13,1,2.751073475424427
0.0,0.44,0.34,0.105,0.364,0.148,0.0805,0.1175,8,1,2.412037251368505
0.0,0.475,0.35,0.115,0.452,0.1715,0.092,0.155,11,1,1.0249105349462824
0.0,0.545,0.415,0.15,0.7335,0.2795,0.163,0.2185,11,1,0.8288511592567851
0.0,0.47,0.355,0.13,0.5465,0.2005,0.126,0.185,14,1,3.781621857192576
0.0,0.41,0.32,0.115,0.387,0.165,0.1005,0.0985,11,1,1.0864102223237386
0.0,0.57,0.44,0.14,0.9535,0.3785,0.201,0.305,17,1,6.732863876890006
0.0,0.61,0.475,0.14,1.133,0.5275,0.2355,0.35,11,1,0.7410153633634806
0.0,0.585,0.435,0.175,0.982,0.4055,0.2495,0.27,10,1,0.287339286239523
0.0,0.63,0.48,0.175,1.3675,0.5015,0.3035,0.515,17,1,6.742792866323447
0.0,0.625,0.49,0.175,1.233,0.5565,0.247,0.365,11,1,0.7634341847187895
0.0,0.41,0.305,0.1,0.363,0.1735,0.065,0.11,11,1,1.104656799352408
0.0,0.55,0.41,0.145,0.8285,0.3095,0.1905,0.25,13,1,2.746546253881232
0.0,0.405,0.31,0.12,0.3095,0.138,0.058,0.095,13,1,2.872495596904799
0.0,0.37,0.29,0.115,0.25,0.111,0.057,0.075,9,1,1.5937445066527829
0.0,0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,9,1,1.3335608326483417
0.0,0.56,0.445,0.195,0.981,0.305,0.2245,0.335,16,1,5.734364627178636
0.0,0.385,0.315,0.11,0.286,0.1225,0.0635,0.0835,10,1,0.9583973726181132
0.0,0.39,0.3,0.1,0.265,0.1075,0.06,0.0865,13,1,2.8902877501190685
0.0,0.44,0.345,0.17,0.4085,0.15,0.0825,0.1515,12,1,1.8955023489686864
0.0,0.47,0.355,0.14,0.433,0.1525,0.095,0.152,12,1,1.8832177128304943
0.0,0.5,0.385,0.115,0.6785,0.2945,0.138,0.195,12,1,1.7896330514089442
0.0,0.5,0.385,0.105,0.498,0.1795,0.1095,0.17,17,1,6.763890924782651
0.0,0.525,0.405,0.16,0.658,0.2655,0.1125,0.225,12,1,1.7947886545986316
0.0,0.425,0.335,0.095,0.322,0.1205,0.061,0.125,10,1,0.9122467747100153
0.0,0.38,0.305,0.095,0.2815,0.1255,0.0525,0.09,8,1,2.4506368055293075
0.0,0.43,0.34,0.12,0.391,0.1555,0.095,0.1405,7,1,3.362061294914276
0.0,0.51,0.4,0.13,0.5735,0.219,0.1365,0.195,13,1,2.7896528022369744
0.0,0.475,0.36,0.125,0.447,0.1695,0.081,0.14,9,1,1.4618204815112954
0.0,0.37,0.28,0.11,0.2305,0.0945,0.0465,0.075,10,1,1.02678735862732
0.0,0.555,0.435,0.165,0.97,0.336,0.2315,0.295,17,1,6.733257707052845
0.0,0.615,0.515,0.17,1.14,0.4305,0.2245,0.42,16,1,5.733767570580531
0.0,0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33,11,1,0.7442206648806768
0.0,0.415,0.34,0.13,0.3675,0.146,0.0885,0.12,10,1,0.8618034887988903
0.0,0.38,0.305,0.105,0.281,0.1045,0.0615,0.09,12,1,1.9667099971803912
0.0,0.395,0.295,0.095,0.2245,0.078,0.054,0.08,10,1,1.0285140940625357
0.0,0.485,0.38,0.15,0.605,0.2155,0.14,0.18,15,1,4.763347154983184
